,x,y,z
2.61,-0.00220618181818,-0.00732963636364,0.00124145454545
2.62,0.0006133,-0.0017295,-0.0025554
2.63,0.00163709090909,0.00353763636364,-0.000184545454545
2.64,0.0008584,0.00664,0.00127
2.65,0.000494181818182,-0.00194145454545,0.00152963636364
2.66,-5.7e-05,-0.0060355,-0.0021505
2.67,-0.00187363636364,0.000480909090909,-0.00260836363636
2.68,-0.001772,0.0026832,0.0010544
2.69,3.31818181818e-05,-0.000719818181818,0.000515727272727
2.7,-0.0003047,-0.005779,0.0017512
2.71,0.000892363636364,-0.00629481818182,0.000904818181818
2.72,0.00106890909091,-0.00316645454545,0.000653363636364
2.73,-0.0024312,0.0059911,4.35e-05
2.74,-0.00506181818182,-0.00187490909091,0.003729
2.75,0.00051,-0.002964,-0.004011
2.76,0.001661,0.001974,-0.000394
2.77,0.000566454545455,0.000854,0.00183236363636
2.78,0.0004732,-0.0003605,0.0031647
2.79,-0.00139454545455,-0.00955418181818,0.00137345454545
2.8,-1.08e-05,-0.0007404,0.0008472
2.81,0.00221718181818,0.00198663636364,0.00171509090909
2.82,0.0002919,0.0036943,0.0037349
2.83,-0.003038,-0.003424,0.00219536363636
2.84,-0.000442,0.00151854545455,0.00281972727273
2.85,0.001618,0.0050465,-0.0004265
2.86,-0.000685636363636,0.002949,-0.00307590909091
2.87,-0.0024612,-0.000281,-0.0018514
2.88,-0.00135290909091,-0.00465272727273,-0.00311527272727
2.89,0.0005662,0.001715,-0.0016186
2.9,-0.000980090909091,0.000272,-0.000942909090909
2.91,0.0006704,0.0029536,0.0012996
2.92,-0.00244,-0.00631872727273,0.00311072727273
2.93,0.0003304,0.0011096,0.001804
2.94,-0.00104181818182,0.00451881818182,-0.000318818181818
2.95,-0.00328,0.005617,0.000773
2.96,-0.00199,-0.00666390909091,-0.00132336363636
2.97,0.0034949,0.0021232,0.0016809
2.98,0.00216236363636,-0.001813,0.00108318181818
2.99,-0.0022916,0.0048834,-0.0011698
3.0,-0.000499454545455,-0.00206527272727,0.000189090909091
3.01,-0.0003929,0.0006083,0.0008284
3.02,-0.000751818181818,6.3e-05,0.00238590909091
3.03,-0.0007902,0.0026914,0.0003186
3.04,-0.000764818181818,0.000942636363636,-0.00161718181818
3.05,-0.000106,-0.002346,-0.0015835
3.06,-0.000655818181818,0.00106081818182,4.60909090909e-05
3.07,-0.0020308,0.0039102,0.0010354
3.08,-0.00152363636364,-0.000397090909091,0.000945636363636
3.09,-0.000336181818182,-0.00562854545455,0.002997
3.1,0.0002516,-0.0017192,0.001096
3.11,-0.000798,0.003172,-0.00286
3.12,-0.000789,0.0025597,-0.0022438
3.13,-0.000699909090909,-0.00350972727273,0.00319654545455
3.14,-0.000619,-0.009097,0.002142
3.15,-0.000798,0.003177,-0.00164
3.16,-0.000846181818182,0.00654881818182,0.00498454545455
3.17,-0.0007529,0.0002305,-0.0008798
3.18,0.00133209090909,-0.00551218181818,-0.000552
3.19,0.0007146,0.000244,-0.0013644
3.2,-0.002235,0.00283445454545,0.000133272727273
3.21,-0.000917272727273,0.00395809090909,-0.001538
3.22,-0.000982,-0.0007536,-0.0006272
3.23,-0.00127236363636,-0.00218527272727,-0.000481454545455
3.24,-0.0007235,-0.0017385,-0.002204
3.25,-0.00184145454545,-0.00130672727273,-0.00337654545455
3.26,-0.0012336,-0.000274,-0.0035628
3.27,0.00212090909091,0.00141863636364,-0.00150581818182
3.28,0.0017561,0.0043167,0.0011612
3.29,-0.000738454545455,-0.000718636363636,0.00239018181818
3.3,-0.000975,-0.0012348,0.002306
3.31,-0.00135827272727,-0.0115710909091,-0.00105690909091
3.32,0.000479363636364,-0.000377090909091,0.000615
3.33,0.000463,0.000732,-0.001615
3.34,-0.00083,0.005634,-0.001667
3.35,-0.000649090909091,-0.00664509090909,-0.000437909090909
3.36,-0.0007111,-0.0023479,-0.0014679
3.37,0.00120681818182,0.00332072727273,0.00135681818182
3.38,-0.0003778,0.0083528,0.0009922
3.39,-0.00430718181818,0.000366363636364,0.00258936363636
3.4,0.0003853,-0.0020857,0.0007297
3.41,0.000556181818182,0.00219345454545,0.000366818181818
3.42,-5.52e-05,0.0029412,-0.0013954
3.43,-0.00149381818182,-0.00208163636364,-0.00281572727273
3.44,-0.000929727272727,-0.00263254545455,-0.00225390909091
3.45,0.0007182,0.0002484,-0.0006346
3.46,-0.000326,0.001738,0.000368636363636
3.47,7.64e-05,0.002333,0.0003195
3.48,-0.000676818181818,-0.00474409090909,0.00043
3.49,-0.0007208,-0.0017418,-0.0037938
3.5,-0.000569272727273,0.00318027272727,-0.00197681818182
3.51,-4.17e-05,0.0022153,0.001662
3.52,-0.00386781818182,-0.006789,-0.00111381818182
3.53,0.000594,-0.007849,0.003348
3.54,0.000469,0.000747,0.002043
3.55,0.00267536363636,0.00187427272727,-0.00128972727273
3.56,-0.0014726,-0.0002486,0.0038778
3.57,-0.000914,-0.00351281818182,0.00152554545455
3.58,0.00103145454545,0.000295545454545,-0.000946818181818
3.59,0.000806,0.0028269,-0.0016382
3.6,-0.00108754545455,0.000829181818182,-0.00240090909091
3.61,0.0010298,-0.0041756,-0.0020576
3.62,0.00293318181818,-0.000581454545455,-0.00159890909091
3.63,0.002258,0.003828,-0.000423
3.64,0.00220372727273,0.003772,-0.000311636363636
3.65,0.0004946,-0.0009816,-0.000626
3.66,-0.000891,-0.00507963636364,0.000430272727273
3.67,0.0017806,0.003083,-0.0015164
3.68,-0.000493363636364,0.00597218181818,-0.00311572727273
3.69,0.000425181818182,0.00397981818182,1.3e-05
3.7,0.0004856,-0.0085905,0.0018878
3.71,-0.000796636363636,-0.00373936363636,-0.000359727272727
3.72,-0.001973,0.000717,-0.000407
3.73,-0.002062,0.006863,0.000754
3.74,-0.00190018181818,-0.00429427272727,0.00419127272727
3.75,0.0013038,0.0023543,0.0022724
3.76,0.000701545454545,0.000181545454545,-0.000949
3.77,0.0013962,0.0044302,-0.0016538
3.78,-6.42727272727e-05,-0.000607363636364,-0.000721727272727
3.79,0.0009648,0.0005042,0.001312
3.8,0.000121090909091,0.00196254545455,-0.00107918181818
3.81,0.000516545454545,0.00531781818182,-0.000888454545455
3.82,0.00049,-0.0004855,0.000832
3.83,0.000487545454545,-0.00797472727273,-0.000759818181818
3.84,0.000767,-0.0027008,-0.0013428
3.85,-0.000358909090909,0.00453581818182,0.001224
3.86,8.26e-05,0.0024645,0.002022
3.87,-0.000623,-0.007867,0.00112127272727
3.88,-0.0001626,-0.0059046,-0.0015598
3.89,0.00122790909091,0.00242009090909,-0.00141463636364
3.9,-0.0006726,0.0039225,-0.000802
3.91,0.000492,-0.000499181818182,-0.00349627272727
3.92,0.000492,-0.000481,0.002051
3.93,0.000475636363636,0.000643545454545,0.00425918181818
3.94,-0.0006258,0.0007317,8.26e-05
3.95,-0.000733272727273,-0.000273272727273,0.000602818181818
3.96,0.0013396,-0.0083432,-6.74e-05
3.97,0.000851181818182,-0.00228390909091,-0.00392227272727
3.98,-0.0003814,0.0007184,-0.0044321
3.99,-0.000759454545455,0.00150763636364,-0.000967909090909
4.0,-0.0007018,-0.002465,0.0001136
4.01,-5.95454545455e-05,-0.000718636363636,-0.00105618181818
4.02,-0.0001535,0.001962,-0.0010275
4.03,-0.000754727272727,0.00129490909091,0.00180663636364
4.04,-0.0017064,-0.0004988,0.0025314
4.05,-0.000910545454545,-0.00329454545455,-0.000812181818182
4.06,0.00194609090909,-0.00103,6.19090909091e-05
4.07,-0.0002686,0.0014852,0.0037368
4.08,0.00145518181818,0.00220690909091,0.00102709090909
4.09,0.0005867,-0.0068689,0.0018673
4.1,0.000346818181818,0.00197036363636,2.75454545455e-05
4.11,-0.000765,0.001974,0.004463
4.12,0.000368,0.008124,0.003186
4.13,-0.00165927272727,-0.00530327272727,0.00220054545455
4.14,0.003574,-0.0021739,0.0009761
4.15,0.00211945454545,0.00231818181818,-0.00119118181818
4.16,-0.0013148,0.0061356,0.001247
4.17,-0.001027,-0.00295454545455,0.00118090909091
4.18,0.00166109090909,-0.00428218181818,-0.00301527272727
4.19,0.0022098,-0.0007148,-0.0001416
4.2,-0.000349727272727,0.00409490909091,0.00255636363636
4.21,-0.0013565,0.0007285,0.000811
4.22,0.000447181818182,-0.00484836363636,-0.00201481818182
4.23,0.0012462,-0.0017116,-0.0015994
4.24,0.000871363636364,0.00420954545455,-0.000215636363636
4.25,0.0009183,0.0040543,-0.0033652
4.26,-0.000984636363636,-0.00575336363636,-0.00123381818182
4.27,-0.000908,-0.0049236,-0.000354
4.28,0.00223709090909,0.00198909090909,3.18181818182e-05
4.29,-0.000866909090909,0.00140672727273,0.00180327272727
4.3,-0.001896,-0.004196,-0.000364
4.31,-0.000709,-0.001727,-0.000385
4.32,0.00149736363636,-0.000570636363636,0.00515772727273
4.33,0.0005696,0.00283,-0.0009138
4.34,-0.00448590909091,-0.00186872727273,0.00138054545455
4.35,-0.0015674,-0.009846,-0.0007964
4.36,0.00280981818182,0.000992272727273,0.00104154545455
4.37,0.0023887,0.0039595,0.0011559
4.38,0.000876909090909,0.00399354545455,0.00233881818182
4.39,0.000576,-0.0058828,0.0025892
4.4,0.00124545454545,-0.00605163636364,0.00343563636364
4.41,0.00117227272727,-0.00102754545455,0.00283154545455
4.42,-0.0014762,0.0007222,-0.000655
4.43,-0.00218227272727,0.000377090909091,-0.00151927272727
4.44,0.0014154,-0.0047735,0.0012371
4.45,0.000854818181818,-0.00215409090909,0.00106572727273
4.46,0.0005508,-0.004175,-0.0013344
4.47,-0.00356363636364,0.003605,-0.00111163636364
4.48,0.0008045,-0.0047948,-0.0035251
4.49,0.002589,0.000876727272727,0.000597090909091
4.5,-0.000761,0.001954,-0.001642
4.51,-0.003259,0.005628,0.001976
4.52,-0.000874454545455,-0.00554018181818,-0.00456581818182
4.53,0.0015501,-0.0055194,-0.0019278
4.54,0.000704818181818,0.000621454545455,-0.00362136363636
4.55,-0.000438818181818,0.00285690909091,0.000348636363636
4.56,0.000154,-0.0019573,0.0020615
4.57,0.000530090909091,-0.00260590909091,0.000515363636364
4.58,0.001186,0.0027124,-0.0011544
4.59,0.000289090909091,0.00631636363636,-0.00301181818182
4.6,0.000428,0.0044245,-0.0010515
4.61,0.000623727272727,-0.00137554545455,0.000947
4.62,-0.0001978,-0.0029526,-0.0008598
4.63,-0.000426727272727,0.00206672727273,-0.00252927272727
4.64,-0.0009115,0.0040398,-0.0022725
4.65,0.00138818181818,-0.000470636363636,0.00204990909091
4.66,0.00148890909091,-0.00739536363636,0.00189518181818
4.67,0.0049511,0.0044745,0.0006689
4.68,0.001463,-0.00561463636364,0.000102090909091
4.69,-0.002017,0.004419,0.004433
4.7,0.000609,-0.007873,-0.005202
4.71,0.00377990909091,0.00335245454545,0.00246527272727
4.72,0.0019766,-0.001078,0.0021808
4.73,-0.00137545454545,0.00632645454545,0.00497345454545
4.74,-0.0018824,-0.004683,0.0008624
4.75,-0.000135636363636,-0.00250863636364,-0.00215027272727
4.76,0.0004894,0.0003831,0.0022837
4.77,-0.00190618181818,0.00463509090909,0.00132572727273
4.78,-0.000507636363636,0.000172,-0.00106790909091
4.79,0.002389,-0.0041505,0.0008685
4.8,0.000751090909091,-0.00237436363636,0.00217763636364
4.81,-0.0014656,0.0002364,0.0008144
4.82,-0.000716454545455,-0.000830181818182,0.000383272727273
4.83,-0.0006353,-0.0063972,-0.0010717
4.84,-0.000724,-0.000278,-0.00150872727273
4.85,-0.0008204,0.0063892,0.001489
4.86,-0.000999090909091,0.00352527272727,0.000452818181818
4.87,-0.0016884,-0.0009818,0.0042453
4.88,0.000672454545455,-0.00438309090909,0.00230945454545
4.89,0.001637,0.005686,0.004434
4.9,0.001637,0.00567418181818,0.00110490909091
4.91,0.0006173,0.0001344,0.0008233
4.92,0.00253309090909,-0.00246836363636,0.00185254545455
4.93,5.04e-05,-0.0029412,0.0010952
4.94,-0.000683,-0.00295481818182,-0.000926272727273
4.95,-0.0024561,0.0013256,-0.0016389
4.96,-0.00156972727273,-0.003076,-0.000817090909091
4.97,0.0014854,-0.0007216,-0.000387
4.98,0.000943363636364,-0.000145818181818,-0.000394272727273
4.99,-0.0007005,-0.0017275,-0.000994
5.0,-0.00121709090909,-0.00440963636364,8.49090909091e-05
5.01,0.0005288,-0.0021952,0.0025536
5.02,0.002746,0.00591,0.001439
5.03,-0.000195818181818,0.00196354545455,-0.00130318181818
5.04,-0.0019274,-0.0012442,-0.0001458
5.05,-0.000887727272727,-0.0115528181818,0.000489727272727
5.06,0.0024594,-0.0002223,-0.0013637
5.07,-0.00175663636364,0.00229018181818,0.000796363636364
5.08,0.000417,0.005662,0.00077
5.09,-0.000626,-0.006635,0.000887
5.1,0.00158036363636,-0.00549954545455,-0.000227545454545
5.11,-0.0015155,-0.0043015,0.0029361
5.12,-0.00300081818182,0.00384045454545,0.000222818181818
5.13,-0.0022282,0.0026934,0.0024998
5.14,-0.000130090909091,-0.002495,0.00151345454545
5.15,-0.00102927272727,-0.001835,0.000838636363636
5.16,-0.0005034,0.0017218,0.0008056
5.17,0.001149,0.00120318181818,0.00148127272727
5.18,0.0011535,-0.0029335,0.000245
5.19,0.00110254545455,-0.00315518181818,0.000636454545455
5.2,0.0012,0.0024798,0.0017822
5.21,-0.000415454545455,0.00196363636364,-0.000858545454545
5.22,-0.0007564,-0.0059025,-0.0004616
5.23,0.00208027272727,-0.00146863636364,0.00106818181818
5.24,0.0026276,0.0051868,-0.0011698
5.25,0.00212254545455,0.00322072727273,0.000356454545455
5.26,0.00380745454545,0.00200245454545,-0.00129109090909
5.27,0.000652,-0.010303,0.002148
5.28,0.000438,0.004419,-0.004099
5.29,-0.000641090909091,0.00218536363636,-0.000751727272727
5.3,-0.001865,0.0030537,-0.0015294
5.31,-0.00288654545455,-0.00386790909091,-0.000588545454545
5.32,0.000726,0.0014846,-0.000408
5.33,0.00349572727273,0.000547818181818,-0.00127872727273
5.34,-0.001045,0.0055239,3.59e-05
5.35,-0.000847,0.00106845454545,3.50909090909e-05
5.36,0.0004808,0.0014774,-0.0018738
5.37,-0.000217090909091,0.00375645454545,-0.000209545454545
5.38,-0.000207545454545,0.003206,0.00201681818182
5.39,0.0010338,-0.002682,0.0015898
5.4,0.00315127272727,-0.00614918181818,0.000897272727273
5.41,0.0046253,0.0025086,8.48e-05
5.42,0.00158109090909,0.00243036363636,-0.00129918181818
